tweet_id	date	text	label	toponyms
1170904465643331586	2019-09-09	Update: Maddy and her family are now safe in Nassau but we will need help getting money for their food, transport, clothes etc until the government *cough* puts something solid in place to help those now homeless.  If you cant help financially then please help by sharing! https://t.co/mvYr3NXbpH	requests_or_needs	{'Nassau': 'City/town'}
1171437652798652418	2019-09-10	Survivors of #HurricaneDorian are in dire need of food, water, shelter and medical supplies. Hear Mercy Corps emergency responder @cydelafields interview with @MorningEditions @nprgreene to learn how Mercy Corps is responding and how you can help. https://t.co/BJzzdW3zJw	requests_or_needs	{}
1171446542491742210	2019-09-10	3/3 #CCGLive –  #HurricaneDorian has caused some damage to some of our coastal infrastructure, such as marine communications and navigational aids.	infrastructure_and_utilities_damage	{}
1171468830721265664	2019-09-10	His favorite casino must’ve gotten flooded and destroyed https://t.co/t8KI1xYuY9	infrastructure_and_utilities_damage	{}
1171519762913845248	2019-09-10	Food banks expect spike in demand post-Dorian https://t.co/1gIAVgW3aT https://t.co/HJ2sRwxL02	requests_or_needs	{}
1170656137882066944	2019-09-08	The #women are walking to the town of High Rock to look for their relatives.   The risk of outbreaks of #diarrhea and waterborne diseases is high as drinking #water may be tainted with sewage, according to the Pan #American #Health Organization.    #Bahamas #HurricaneDorian https://t.co/BlEKwvPBI7	requests_or_needs	{'Bahamas': 'Island'}
1171388150402506757	2019-09-10	A survey flight was conducted over the Islands of the Bahamas on Sept. 9, 2019. The survey revealed a stripped landscape and tremendous damage done by Hurricane Dorian. The flight was sponsored by Shipwreck Park, a 501 (c) (3) corporation. Photos by Joe Marino for @UPI. https://t.co/c9y0e4INg8	infrastructure_and_utilities_damage	{'Bahamas': 'Island'}
1170825725668155392	2019-09-08	As #Dorian traversed the Canadian Maritimes this weekend, a large crane collapsed in #Halifax, Nova Scotia.   https://t.co/ALNRZJkTqH	infrastructure_and_utilities_damage	{'Halifax': 'City/town', 'Nova Scotia': 'State'}
1170753233469337600	2019-09-08	A crane collapsed onto buildings in Nova Scotia because of high winds from Dorian. https://t.co/WnHFsqfLnq	infrastructure_and_utilities_damage	{'Nova Scotia': 'State'}
1170856844560150528	2019-09-09	If youre home was flooded by #Dorian its important that you review a few tips to make sure your   Food and Water Are Safe After a Disaster  #StAugustine #Florida #SouthCarolina #NorthCarolina #OuterBanks #Virginia #DorianNC #DorianSC #DorianVA   https://t.co/i2iTGQ714r	requests_or_needs	{'Florida': 'State', 'SouthCarolina': 'State', 'NorthCarolina': 'State', 'Virginia': 'State'}
1171062851429109760	2019-09-09	@girrl_friday Posted about this yesterday. Do you have insurance? If so, all spoiled food may be covered: call your adjuster.  https://t.co/F86CytAeWA	requests_or_needs	{}
1170711809638244352	2019-09-08	@Wendys Lucaya/Freeport thanks you for keeping the food supply coming. #Dorian https://t.co/pnXcp5fMSx	requests_or_needs	{}
1170716604017053697	2019-09-08	#HurricaneDorian hits Nova Scotia On September 7 at 8:05pm local time. Watch as this crane collapsed in downtown Halifax. https://t.co/xir52wqfeJ	infrastructure_and_utilities_damage	{'Nova Scotia': 'State', 'Halifax': 'City/town'}
1171984580649410560	2019-09-12	Where is the aid? https://t.co/Jvnl1nO3z9	requests_or_needs	{}
1172051302471360513	2019-09-12	Christ Bernaida Wellie, 16 months old, stands in a temporary shelter in March Harbour, #Bahamas.   She is one of thousands of children at risk due to a lack of safe drinking water. #UNICEF is providing safe water for +9,500 children left reeling after #HurricaneDorian. v/@unicef https://t.co/QzQSu72xrU	requests_or_needs	{'March Harbour': 'City/town', 'Bahamas': 'Island'}
1171877985932259329	2019-09-11	@JustKathyRay Every POTUS..FOREVER, has given ‘temporary protected status’ to refugees during a crisis such as #Dorian ...BUT TRUMP is more than EVIL‼️The ἟A἟8 people NEVER said in the past “we don’t want to help brown people who have no HOME or NO FOOD” Trump has created a #humanitarian CRISIS	requests_or_needs	{}
1171896049008631809	2019-09-11	No work permits? Does that mean they will receive help from the government? (Food stamps, shelter)	requests_or_needs	{}
1171432268146937856	2019-09-10	&gt; Ocracoke Island and Hatteras Island were terribly damaged by #HurricaneDorian ...	infrastructure_and_utilities_damage	{'Ocracoke Island': 'Island', 'Hatteras Island': 'Island'}
1172169907628367872	2019-09-12	Please help. #CitizenScience	requests_or_needs	{}
1172210931050471424	2019-09-12	RT BarackObama Jermaine Bell is just six years old, but when he saw people in need, he took the money he’d been saving for a trip to Disney World and spent it on food and water for South Carolina evacuees. https://t.co/rtCRTxymXF	requests_or_needs	{'Disney World': 'Human-made Point-of-Interest', 'South Carolina': 'State'}
1172210978232111104	2019-09-12	Jermaine Bell is just six years old, but when he saw people in need, he took the money he’d been saving for a trip to Disney World and spent it on food and water for South Carolina evacuees. https://t.co/H6xBIW4Ka0	requests_or_needs	{'Disney World': 'Human-made Point-of-Interest', 'South Carolina': 'State'}
1172211744678273025	2019-09-12	Jermaine Bell is just six years old, but when he saw people in need, he took the money he’d been saving for a trip to Disney World and spent it on food and water for South Carolina evacuees. https://t.co/8ptvrEhA8x	requests_or_needs	{'Disney World': 'Human-made Point-of-Interest', 'South Carolina': 'State'}
1172211751242338305	2019-09-12	BarackObama: Jermaine Bell is just six years old, but when he saw people in need, he took the money he’d been saving for a trip to Disney World and spent it on food and water for South Carolina evacuees. https://t.co/SJ7tYlSvre	requests_or_needs	{'Disney World': 'Human-made Point-of-Interest', 'South Carolina': 'State'}
1172223152493072387	2019-09-12	Province pledges $50K to P.E.I. food banks, plans talks with federal government after Dorian https://t.co/ahICl0ruK7	requests_or_needs	{}
1172351697328463874	2019-09-13	The Carteret County Carteret Consolidated Human Services Agency reminds families who currently receive Food and Nutrition Services (FNS) or Women, Infants, and Children (WIC) that those benefits were issued early. https://t.co/qJtQUzSASU	requests_or_needs	{'Carteret County': 'County'}
1172503085975031808	2019-09-13	A nonprofit organization is offering grocery gift cards to food service workers who lost money to #HurricaneDorian.  Details:  https://t.co/nTYEjNPgz4	requests_or_needs	{}
1172609100926111744	2019-09-13	The climate catastrophe is already happening, it just isn’t evenly distributed... https://t.co/Ah8Zhy30qA	requests_or_needs	{}
1172743516172079105	2019-09-14	Dorian damage throws wrench into plans to renovate Red Row Houses in Sydney Mines. @KyleMooreCTV reports. https://t.co/bIlQOcmMFG #CapeBreton #Dorian2019 #dorianNS	infrastructure_and_utilities_damage	{'Sydney': 'City/town'}
1172749427355709440	2019-09-14	Canada - Dorian damage worse than first thought in Nova Scotias famed Annapolis Valley https://t.co/In6gsCINAe	infrastructure_and_utilities_damage	{'Canada': 'Country', 'Nova Scotias': 'State'}
1167759870046670848	2019-08-31	Dasani is just tap water bottled. Trash.	requests_or_needs	{}
1167877731155005440	2019-08-31	Floridians are staying vigilant, and still preparing for #HurricaneDorian, yet another extreme weather event fueled by the climate crisis.   Food, water, and gasoline are now a luxury. https://t.co/Ee0tWlWRJF	requests_or_needs	{}
1167800225966243840	2019-08-31	Dont forget your pets. Have food for them and an evac plan that includes all of them. #HurricaneDorian #HurricaneDorian2019	requests_or_needs	{}
1167800869368279042	2019-08-31	Done put up all these shutters, bought all the water, gas, generators,  food...Dorian might not even show up ᾓ7ἿE‍♀️ #floridianlife	requests_or_needs	{'floridianlife': 'State'}
1167802237692911616	2019-08-31	While the rest of the country thinks Floridians are boarding up windows and stocking up on water and non-perishable food, this is what’s actually happening... #Dorian https://t.co/1wzssl3GKa	requests_or_needs	{}
1168223800649015296	2019-09-01	Just completely destroyed	infrastructure_and_utilities_damage	{}
1168225413455372288	2019-09-01	@kylegriffin1 So is Dorian now “the wettest in terms of water”?	requests_or_needs	{}
1168231538561101825	2019-09-01	@SP_ThoughtsU_U Man I wasn’t here for Irma but Dorian doing some damage n flooding	infrastructure_and_utilities_damage	{}
1168234516235919361	2019-09-01	@GovRonDeSantis You are the best thing that happened to Florida. You did want you said you would! Gas and water is available for the people who couldn’t find any. Thank you for being awesome! Be proud of us Floridians we are prepared! May the Lord protect everyone from Dorian. ὤFἿB	requests_or_needs	{'Florida': 'State'}
1167975594505592838	2019-09-01	#HurricaneDorian as seen from the International Space station today. Monstrous storm. Tips:  Ὂ7have enough water  ὆8 check on neighbors  ὄ2 listen to emergency svs for safety spots ᾕ8 canned food/ sandwiches FTW Ὂ1batteries/flashlights  ὃE your pets, don’t leave them behind https://t.co/Wr69odDMmk	requests_or_needs	{}
1167937785610698754	2019-08-31	#Dorian Scared people are terrified, the supermarket is devoid of anything no water no food what the hell is this https://t.co/VvSIhEwa71	requests_or_needs	{}
1168282453880057862	2019-09-01	cheetahs worlds diet: water only dasani https://t.co/GozZdW029S	requests_or_needs	{}
1168276477474852864	2019-09-01	#NEW on #OANN: After returning from Camp David, Pres. Trump addresses reporters outside the White House: •Anticipate substantial damage from #HurricaneDorian •China is “paying for its tariffs •Both Republicans &amp; Dems continue to work toward ways to… https://t.co/JJmR8KYZRi	infrastructure_and_utilities_damage	{'China': 'Country'}
1167985091269804032	2019-09-01	I dont know who needs to hear this but your neighbors in need are just as deserving of food, water, and shelter as you are.   Please keep them in mind if things take a turn for the worse with #HurricaneDorian	requests_or_needs	{}
1167991290484678656	2019-09-01	If you have moved out of the cone for #Dorian please consider donating your extra supplies to a local shelter or food bank instead of returning them. Food and water will be dumped by stores if they accept the... https://t.co/iakdo515Kn	requests_or_needs	{}
1167992492077174785	2019-09-01	Dasani isnt water	requests_or_needs	{}
1168191385561915393	2019-09-01	@MartinCountygov shelters are opening - here is where:	requests_or_needs	{}
1168127638688473088	2019-09-01	If you don’t have a plan in place, NOW IS THE TIME to start working on and finalizing your plan. Stock up on non-perishable food, water, medications, etc. Gather important documents, photos and pack them up and ready to go, should you need to evacuate.	requests_or_needs	{}
1168332685724573696	2019-09-02	“Somebody, please come help us.” #Dorian #Abaco	requests_or_needs	{'Abaco': 'Island'}
1168307230074163200	2019-09-01	Florida getting ready to repair damaged power lines.	infrastructure_and_utilities_damage	{'Florida': 'State'}
1167694332738134016	2019-08-31	BlueAlertUs: Tracking Dorian: County-by-county shelters Tracking Dorian: County-by-county shelters https://t.co/5VuOJ5RmKU #HurricaneDorian #BePrepared #HaveAPlan #Florida	requests_or_needs	{'Florida': 'State'}
1167721371985690624	2019-08-31	Water snobs so ridiculous. ὠ2	requests_or_needs	{}
1167782004320088064	2019-08-31	It is critical to note the point Governor DeSantis makes in having food, water, and medicine for 7 (SEVEN) days.    That includes your canned chicken, protein bars, soups, and oatmeal/cereals.  TY for extended the recommendation to 7 days, as I have thought 3 days not enough.	requests_or_needs	{}
1167782869999280129	2019-08-31	Need water? Just fill up tap water in jugs. Fill zip-top bags (leave space for expansion) and freeze. No need to wait in line. #reuse #recycle #hurricanedorian https://t.co/ROmO8stugm	requests_or_needs	{}
1167783442769162240	2019-08-31	Damn.. bought all that food and water and/or evacuated possibily for nothing..	requests_or_needs	{}
1167852984660824064	2019-08-31	@thehill But still monitoring #Dorian, I’m sure.  @realDonaldTrump wants to be first in line for FEMA money if there’s any damage to MarALago!!!  #DumpTrump	infrastructure_and_utilities_damage	{}
1168267254489915392	2019-09-01	These islands will be destroyed ὢD	infrastructure_and_utilities_damage	{}
1168208315945562117	2019-09-01	There are no pet friendly shelters in Baker County Florida!	requests_or_needs	{'Baker': 'County', 'Florida': 'State'}
1168216046140100613	2019-09-01	When all the supermarkets ran out of water in Miami #HurricaneDorian	requests_or_needs	{'Miami': 'City/town'}
1168218154549616640	2019-09-01	Dasani and Zephyrhills water is forged from Satans toilet.	requests_or_needs	{}
1168258823821430784	2019-09-01	#Dorian Uber Offering Free Rides To Florida Shelters https://t.co/L2XizJzkX7	requests_or_needs	{'Florida': 'State'}
1168261054587166721	2019-09-01	We urge all South Carolinians to be vigilant and prepared ahead of #Dorian . If you need help, please reach out now!	requests_or_needs	{'South Carolinians': 'State'}
1168317194335395840	2019-09-02	Cheese Balls Water. #Dorian https://t.co/6twysb9Xuv	requests_or_needs	{}
1168311524034789376	2019-09-01	Send help to #Bahamas ὤFἿB #HurricaneDorian https://t.co/Si3aamSEnY	requests_or_needs	{'Bahamas': 'Island'}
1168311909642375168	2019-09-01	Shelters in Palm Beach County #hurricandorian #Dorian https://t.co/yjg8V8kCIE	requests_or_needs	{'Palm Beach County': 'County'}
1168245407752818689	2019-09-01	Shelters by county: https://t.co/0CKjGjOsQP  #CripTheVote #CripCaneSeason #Dorian	requests_or_needs	{}
1167818009634906112	2019-08-31	New graphics for #Dorian out at 11am. Pay the most attention to the 3 day cone. The turn Monday night is important. Ignore the centerline, it’s a big storm, not a line on a map. Food. Water. Shelter. Gas. Don’t panic, don’t ignore it. https://t.co/7Yj3ONWmW7	requests_or_needs	{}
1167579355775717379	2019-08-30	@reeseW @oprah @jimcarrey   FRI AUG 30 2019 DESTIN FL  1) CONCLUDING @ PG # 19 WITH PAPERS DISTRIBUTED BY OKALOOSA TECH COLLEGE, FORT WALTON BEACH, FL &amp; STARTING #s OVER FROM 1, 2 3, MY GRANDSON HUNTER BORN=JANUARY 19, 2014; &amp; HIS MOM SAMMY=STUDYING CYBERSECURITY CLASSES	requests_or_needs	{'OKALOOSA': 'City/town', 'FL': 'State'}
1167559939310727168	2019-08-30	@TimOBrien @b_b_baconator Although scientifically this can’t happen, it would be so cool if Dorian only hit Mar-a-Lago. No other property damage in Florida. I might become a believer again.	infrastructure_and_utilities_damage	{'Florida': 'State'}
1167561790349352960	2019-08-30	They have finished all the water in Tampa. #HurricaneDorian	requests_or_needs	{'Tampa': 'City/town'}
1167535086792794112	2019-08-30	Take your animals! Shelters MUST accept them. #HurricaneDorian2019 https://t.co/1vrWIJxQJp	requests_or_needs	{}
1167607581495484418	2019-08-31	Tracking Dorian: County-by-county shelters Tracking Dorian: County-by-county shelters https://t.co/pDipYV05V0 #HurricaneDorian #BePrepared #HaveAPlan #Florida	requests_or_needs	{'Florida': 'State'}
1167613174935429120	2019-08-31	Dorian now a category 4 storm.  Talked to the Aunt in Indialantic.  Refuses to leave home.  Neighbours putting down her shutters and brought water and food but its such a narrow band of land between the Atlantic and the Indian River.  Elevation only 13 feet.	requests_or_needs	{}
1168382060341485573	2019-09-02	Everyone took Dorian as a joke but it was just strategizing waiting for us to waste all our water, food, and gas, and now its really coming to fck shit up	requests_or_needs	{}
1168496147507421184	2019-09-02	Please, Somebody Help Us!: Eye Of Slow-Moving Dorian Reaches Grand Bahama; Storm Recorded Gusts As High As 220 MPH | Zero Hedge https://t.co/DNFiakyVoR	requests_or_needs	{'Bahama': 'Island'}
1168427849415626752	2019-09-02	KOUZINA CHRISTOS would like to extend a 50% reduction,  on all food purchases to our brothers and sisters displaced by DORIAN. We look forward to meeting you...Christos	requests_or_needs	{'KOUZINA': 'State'}
1168505368114339841	2019-09-02	#NassauCounty, please call if you need help with #horses ὀE #Dorian2019 #Florida #FloridaStrong	requests_or_needs	{'NassauCounty': 'County', 'Florida': 'State'}
1168534121565609986	2019-09-02	A few shelters opening up at noon! Be on the look out for other shelters opening up later on today about 4pm!!! #HurricaneDorian #OsceolaCounty	requests_or_needs	{}
1168654053527695361	2019-09-02	The death toll from Hurricane Dorian is at five as of Monday evening https://t.co/bPEyfiS2KC	injured_or_dead_people	{}
1168596067841187841	2019-09-02	I bet these people buying all the water don’t even drink water normally lmao	requests_or_needs	{}
1168575732836130816	2019-09-02	Need help getting from here, to there?	requests_or_needs	{}
1168669928599277568	2019-09-02	@mrsombudsman u can only bring what fits in a clear bag or a hand purse no outside food or beverages during the Dorian	requests_or_needs	{}
1168693872530268160	2019-09-03	VIDEO: A squall line picks up at Jensen Beach in Stuart from #hurricanedorian. Meteorologist Nick Merianos says this is usually low tide.  Meanwhile, were hearing initial estimates of damage in The Bahamas: https://t.co/GIQuKzieN2 https://t.co/HUOfU518mn	infrastructure_and_utilities_damage	{'Jensen Beach': 'City/town', 'Stuart': 'City/town', 'Bahamas': 'Island'}
1168601027899092997	2019-09-02	People in the Fort Lauderdale, Florida area. They are organizing drop off points for food and other items to take to folks in the Bahamas. #Dorian #BahamasStrong #dorianbahamas https://t.co/s0ezpnDce8	requests_or_needs	{'Fort Lauderdale': 'City/town', 'Florida': 'State', 'Bahamas': 'Island'}
1168601671171076096	2019-09-02	Pet friendly shelter @ Hardeeville Ridgeland HS.  Bring leash, crate, medical papers if you have and food.  #hurricanedorian https://t.co/LW4XIGBk1W	requests_or_needs	{}
1168606694550704131	2019-09-02	Please help	requests_or_needs	{}
1168623259836977162	2019-09-02	@cs_rescue @ZNSBahamas242 @BahamasRedCross @Bahamaspress Please help!	requests_or_needs	{}
1168625458558242817	2019-09-02	Chef Andres gets sainthood. He flys into danger, sets up makeshift kitchens to feed people. Just saw an interview where he said as soon as the winds stop, his crews will go to outer islands to make sure people have food. He truly is a compassionate man ὉC https://t.co/gxl25goN3Y	requests_or_needs	{}
1168544122505854978	2019-09-02	Feeding South Florida helps provide food, water in Palm Beach ahead of potential Dorian impacts -... https://t.co/z68EUesjDS https://t.co/oAS6pAiTmt	requests_or_needs	{'Florida': 'State', 'Palm Beach': 'City/town'}
1168551433765031938	2019-09-02	As someone that works at a grocery store and sees this happen constantly, please please dont let food go to waste when others desperately need it. https://t.co/RN8KqA7R0U	requests_or_needs	{}
1168562761498005511	2019-09-02	This video shared by Jose Andres shows damage at the halfway point as the eye of Dorian passed over the Bahamas.   #PrayForTheBahamas	infrastructure_and_utilities_damage	{'Bahamas': 'Island'}
1168928450436128769	2019-09-03	I called it...Friday Aug 30th after find out our refrigerators broken and we had to toss all our food....Dorian aint trying to throw hands in Florida!! ὊAὊAὊA All talk no show #floridahurricane #Florida	requests_or_needs	{'Florida': 'State'}
1168913707096858624	2019-09-03	Disaster preparation for families with food allergies - even if you’re not in the current expanding cone, or in a state that doesn’t have hurricanes - is critical. You need to plan ahead.  Read more: https://t.co/gHZMCyVmN0 #dorian #HurricaneDorian https://t.co/oB4irn9kM0	requests_or_needs	{}
1169069665588600832	2019-09-04	Atlantis prepares food for persons in need. Getting ready  to feed 1000 #hurricanedorian  #BahamasStrong https://t.co/2FtlCAu4tQ	requests_or_needs	{}
1168987943937150976	2019-09-03	@Todd_Dybas @federalbaseball So theyre not worried about Dorian causing any serious damage to the facilities there?  (And why is West Palm Beach on the east coast of Florida, anyway?)	infrastructure_and_utilities_damage	{'West Palm Beach': 'City/town', 'Florida': 'State'}
1168949851280826370	2019-09-03	“Human-caused climate change is visibly intensifying hurricanes and increasing the damage they are doing” @MichaelEMann	infrastructure_and_utilities_damage	{}
1168957138087153664	2019-09-03	“Human-caused climate change is visibly intensifying hurricanes and increasing the damage they are doing” @MichaelEMann https://t.co/EUXrvAskGp	infrastructure_and_utilities_damage	{}
1168999035988054016	2019-09-03	Human-caused climate change is visibly intensifying hurricanes and increasing the damage they are doing  ~ Michael Mann.  #ClimateChange #ClimateEmergency #Dorian #Dorian2019	infrastructure_and_utilities_damage	{}
1169036646626549761	2019-09-03	Same happened in Miami-Dade on Friday and over the weekend, hard to find water, bread, tuna, food cans, etc. #HurricaneDorian	requests_or_needs	{'Miami': 'City/town'}
1169036922754412546	2019-09-03	@dog_rates please help them out!!!	requests_or_needs	{}
1169041022934011908	2019-09-04	@NBChristinaGinn @Google @iceyefi The islands of the Abacos was wiped out by Dorian. Grand Bahama was battled,  but not destroyed.	infrastructure_and_utilities_damage	{'Abacos': 'Island', 'Bahama': 'Island'}
1168975761128218625	2019-09-03	Florida avoids direct hit, but Dorian will cause damage https://t.co/p9AcVrXIfg #Dorian #HurricaneDorian #Florida #SouthFlorida	infrastructure_and_utilities_damage	{'Florida': 'State', 'SouthFlorida': 'State'}
1168814167643643905	2019-09-03	This Short Video From The Abaco Islands, In The Bahamas, Shows Damage Caused By Hurricane Dorian https://t.co/ee0Zezl8nm via @Digg	infrastructure_and_utilities_damage	{'Abaco Islands': 'Island', 'Bahamas': 'Island'}
1169649592260091904	2019-09-05	#JBLE-Langley continues evacuation efforts. 633rd SFS military working dogs were evacuated along with food, water and medical supplies in preparation for #HurricaneDorian.   @usairforce ὏8 by A1C Alexandra Singer  @MWD_News @JBLEcommander @USAF_ACC #19DoDhurricane https://t.co/7ZKFUEA5yq	requests_or_needs	{}
1169700291895275520	2019-09-05	I love this. no one should ever have to worry about having food, especially not during a time of crisis and emergency. imagine if we had programs like Universal Basic Income that just ensured people always have food and resources. https://t.co/bffqBYwM8Z	requests_or_needs	{}
1169371442061987840	2019-09-04	You fucking useless liar @realDonaldTrump. It would exhaust a normal person to lie half as much as you do. Resign you useless pathetic malignantly amoral organically damaged human.	infrastructure_and_utilities_damage	{}
1169371695746093058	2019-09-04	4/4 ....We have complete anarchy, looting and no food or water. I fear that more will lose their life if we don’t act quickly. #CNN #FoxNews #CBSNews #HurricaneDorian #Bahamas #Abaco #OperationAirdrop	requests_or_needs	{'Bahamas': 'Island', 'Abaco': 'Island'}
1169258563975503874	2019-09-04	Bui what? Help find her, this lady prays for me hard !!!! https://t.co/rZh1xwfi4O	requests_or_needs	{}
1169352677379235840	2019-09-04	#NSWNAlerts #NSWNwx  #HurricaneDorian #Dorian2019 #Shelters follow @NSWNwx on Discord at https://t.co/xS99OSIYqG	requests_or_needs	{}
1169357641501618176	2019-09-04	BREAKING: Wayne County Announces Shelters For Dorian https://t.co/LuY1LNaPmW	requests_or_needs	{'Wayne County': 'County'}
1169992153868754944	2019-09-06	@realDonaldTrump The Fake President has no comments on the damage Dorian is doing now in North Carolina- he is only worried about his idiocy portrayed before Americans and the world. Crazy is as crazy does.	infrastructure_and_utilities_damage	{'North Carolina-': 'State', 'Americans': 'Country'}
1170023276602638336	2019-09-06	WHATS OPEN? Help your neighbors around the Lowcountry know where they can go for food, gas, etc.  Reply with the place name, the street and the city/town. #chsnews #Dorian https://t.co/UJrZx4Y55s	requests_or_needs	{}
1170005708496093184	2019-09-06	North Myrtle Beach escapes Dorian without significant damage, despite tornadoes https://t.co/DZQDPq7gfq	infrastructure_and_utilities_damage	{'North Myrtle Beach': 'City/town'}
1169971452440956931	2019-09-06	Some awnings in downtown #summerville sustained #Dorian damage; some store owners were out &amp; about Fri morning cleaning up debris #chsnews https://t.co/FY3pLNC2B1	infrastructure_and_utilities_damage	{'summerville': 'City/town'}
1169388032769888259	2019-09-04	#Florida officer shelters 6-week-old #puppy during #HurricaneDorian. ὆Aὃ6https://t.co/pJf8mLXKVH	requests_or_needs	{'Florida': 'State'}
1169394986514825217	2019-09-04	I haven’t worked all week, I don’t know what day it is half the time, and I’ve eaten more junk food than ever before while sitting on my butt watching 24 hrs our storm coverage. I need routine ASAP. #Dorian	requests_or_needs	{}
1169427018120867840	2019-09-05	Need information about shelters, food assistance, housing or other storm-related help ahead of #HurricaneDorian? Dial 211 in North Carolina for help #DorianNC	requests_or_needs	{'North Carolina': 'State'}
1169575909885657090	2019-09-05	Charleston foods... https://t.co/gby4QtX92o	requests_or_needs	{'Charleston': 'City/town'}
1169410299960745984	2019-09-05	Anyone need water? #dorian https://t.co/CQnGM7QsZW	requests_or_needs	{}
1169444630292815873	2019-09-05	@exjon The environment is a little harsher for those in the lower income...even though it’s distributed evenly in the cone of uncertainty... #HurricaneDorian	requests_or_needs	{}
1169447596898889730	2019-09-05	You guys please stay vigilant. We were so  lucky in NE FL. So very lucky. My family was prepared with water, ice , food , a generator and fuel. Just in case. Better safe than sorry. Promise. Way less stress. ὊA	requests_or_needs	{'FL': 'State'}
1169359701697605633	2019-09-04	Dorian ain’t coming he just wanted Yu hoes to buy them Chern some food ᾗ4ὠ2	requests_or_needs	{}
1169542187945607168	2019-09-05	WATCH: There is extensive damage at the Grand Bahama International Airport in Freeport. Hurricane Dorian ripped apart planes and buildings at the airport in the Bahamas. https://t.co/asheVPTGVj	infrastructure_and_utilities_damage	{'Bahamas': 'Island'}
1169633569729388546	2019-09-05	@UN #HurricaneDorian: They need the absolute basics. Housing is not available right now, running water is not available, electricity is not available either. They also need food and medicine.  @PhilipinDC in #Nassau, #Bahamas #Abacos #GrandBahamaIsland ⤵️ https://t.co/uFsa10wDD5	requests_or_needs	{'Nassau': 'City/town', 'Bahamas': 'Island', 'Abacos': 'Island'}
1169587450274025472	2019-09-05	Send help now https://t.co/daZEw00vnw	requests_or_needs	{}
1169589843405545472	2019-09-05	Dorian parallels Florida while death toll rises in Bahamas https://t.co/GDDqgF9ICJ	injured_or_dead_people	{'Florida': 'State', 'Bahamas': 'Island'}
1169720870648143877	2019-09-05	DeSantis presses Trump to cover shelters costs for near-miss Dorian https://t.co/MQdI9TnqIg	requests_or_needs	{}
1169718438975221766	2019-09-05	Our deputies are ready to provide security at the @CityofVaBeach shelters, which open tonight at 6 at 4639 Honeygrove Rd and 2665 West Neck Rd (pet friendly). Bring supplies for 3 days:  ἷ4 Food and water ἷC Baby items ὈA Medication ὬF Bedding ὍA Entertainment  #HurricaneDorian	requests_or_needs	{}
1169741283587514368	2019-09-05	Water water water. Insane!	requests_or_needs	{}
1169626997242261504	2019-09-05	Weasel Zippers: Multiple People Trapped By Dorian In Marsh Harbor, Including Meteorologist Jim Edds, With Medical Emergencies And No Food… https://t.co/2bzZldSA0G	requests_or_needs	{}
1169629550193631234	2019-09-05	North Myrtle Beach woke up to Dorian Damage.  Heres some video on the ground this morning. https://t.co/cJ4EnOMfRa	infrastructure_and_utilities_damage	{'North Myrtle Beach': 'City/town'}
1169202559258677248	2019-09-04	People living in areas along Floridas east coast will likely need food and other supplies once #HurricaneDorian passes.  Here is how you can help:   https://t.co/zpBWbns4b8	requests_or_needs	{'Floridas': 'State'}
1169203354054139904	2019-09-04	Where are the shelters on Johns Island???	requests_or_needs	{}
1169245161907507200	2019-09-04	This chick is nuttier than squirrel poop.  You know what helps people in the path of the storm?  Donating housing materials, supplies, clean drinking water, food, etc.  Tangible actions, not metaphysical ones.  Spend those 2 minutes doing something real.	requests_or_needs	{}
1169313773976465408	2019-09-04	I could not agree more. Any time theres been a humanitarian crisis in recent years, he is there with food, kind words and graciousness. He is deserving of the Nobel Peace Prize. @NobelPrize	requests_or_needs	{}
1169314522697555969	2019-09-04	I’m literally heartbroken. This place is completely destroyed ὡ4ὤFἿD https://t.co/dd0rSosoPX	infrastructure_and_utilities_damage	{}
1169072090256936961	2019-09-04	September is #HungerActionMonth!  Have plans in place for the food you need!	requests_or_needs	{}
1169079080634986496	2019-09-04	A side by side comparison of how #HuricaneDorian just sat over and destroyed the #Bahama islands https://t.co/pGfd8DUWma	infrastructure_and_utilities_damage	{'Bahama': 'Island'}
1170046817096097792	2019-09-06	Apparently my brothers house got damaged while Dorian was hitting North Carolina	infrastructure_and_utilities_damage	{'North Carolina': 'State'}
1170047044683206656	2019-09-06	Please Help!	requests_or_needs	{}
1170084499151052808	2019-09-06	McMaster, Hall head to coast as damage assessments continue across S.C. https://t.co/rb37NJsnKw #SCNews #Dorian https://t.co/cYdkxwG77C	infrastructure_and_utilities_damage	{'S.C.': 'State'}
1170323654774861824	2019-09-07	Food and water ferried to Outer Banks island cut off by Dorian. When will road reopen? https://t.co/yakVDCkeTJ	requests_or_needs	{'Outer Banks': 'Island'}
1170336122775490561	2019-09-07	Hurricane Dorian death toll continues to rise as storm speeds north https://t.co/tW9cSNDnm9	injured_or_dead_people	{}
1170336138332168195	2019-09-07	Well, were as ready as were going to be for #HurricaneDorian.  ✔ Food and supplies ✔ House secure ✔ Devices charged ✔ Flashlights ready ✔ Propane tank filled  And most importantly, gotta have yer #stormchips, by!  Good luck to anyone in its path!  #HurricaneDonair https://t.co/MDUkpZdfc1	requests_or_needs	{}
1170485592360177664	2019-09-07	please help ὉCἰE✌ἿD https://t.co/NAPb7FJq9q	requests_or_needs	{}
1170487951337373696	2019-09-08	Dorian is hitting Nova Scotia  tonight, causing ‘major damage’ reports CBC	infrastructure_and_utilities_damage	{'Nova Scotia': 'State'}
